"value","density","param","method"
0.396793587174348,0.0394685095626164,"logsigma","True posterior"
0.404809619238477,0.0245197262303794,"logsigma","True posterior"
0.412825651302605,0.0149624199953057,"logsigma","True posterior"
0.420841683366733,0.00897083130248253,"logsigma","True posterior"
0.428857715430861,0.00528602839793814,"logsigma","True posterior"
0.43687374749499,0.00306204555516729,"logsigma","True posterior"
0.444889779559118,0.00174420150829691,"logsigma","True posterior"
0.452905811623246,0.000977237569263259,"logsigma","True posterior"
0.460921843687375,0.000538686302116284,"logsigma","True posterior"
0.468937875751503,0.000292224062544533,"logsigma","True posterior"
0.476953907815631,0.000156045224750452,"logsigma","True posterior"
0.484969939879759,8.20442047069744e-05,"logsigma","True posterior"
0.492985971943888,4.24829806027819e-05,"logsigma","True posterior"
0.501002004008016,2.16698906795428e-05,"logsigma","True posterior"
0.509018036072144,1.08912190063443e-05,"logsigma","True posterior"
0.517034068136272,5.39480816098334e-06,"logsigma","True posterior"
0.525050100200401,2.63424012750625e-06,"logsigma","True posterior"
0.533066132264529,1.26827391962847e-06,"logsigma","True posterior"
0.541082164328657,6.02207342450571e-07,"logsigma","True posterior"
0.549098196392785,2.82065331982751e-07,"logsigma","True posterior"
0.557114228456914,1.30352071159592e-07,"logsigma","True posterior"
0.565130260521042,5.94488019903583e-08,"logsigma","True posterior"
0.57314629258517,2.67618505937033e-08,"logsigma","True posterior"
0.581162324649299,1.18939610293275e-08,"logsigma","True posterior"
0.589178356713427,5.21990096882996e-09,"logsigma","True posterior"
0.597194388777555,2.26261179802593e-09,"logsigma","True posterior"
0.605210420841683,9.68846851141577e-10,"logsigma","True posterior"
0.613226452905812,4.0990331611802e-10,"logsigma","True posterior"
0.62124248496994,1.71384493620643e-10,"logsigma","True posterior"
0.629258517034068,7.08282774086912e-11,"logsigma","True posterior"
0.637274549098196,2.89378903726715e-11,"logsigma","True posterior"
0.645290581162325,1.16904381747983e-11,"logsigma","True posterior"
0.653306613226453,4.67063464691859e-12,"logsigma","True posterior"
0.661322645290581,1.84577349978252e-12,"logsigma","True posterior"
0.669338677354709,7.21627914614667e-13,"logsigma","True posterior"
0.677354709418837,2.79160819052328e-13,"logsigma","True posterior"
0.685370741482966,1.06874590312994e-13,"logsigma","True posterior"
0.693386773547094,4.0499047132091e-14,"logsigma","True posterior"
0.701402805611222,1.51927306022077e-14,"logsigma","True posterior"
0.70941883767535,5.64308751888833e-15,"logsigma","True posterior"
0.717434869739479,2.07565790600128e-15,"logsigma","True posterior"
0.725450901803607,7.5617071889581e-16,"logsigma","True posterior"
0.733466933867735,2.72882067453661e-16,"logsigma","True posterior"
0.741482965931863,9.75632202381988e-17,"logsigma","True posterior"
0.749498997995992,3.45634542732334e-17,"logsigma","True posterior"
0.75751503006012,1.21347522259234e-17,"logsigma","True posterior"
0.765531062124248,4.22269121793695e-18,"logsigma","True posterior"
0.773547094188376,1.45664347668391e-18,"logsigma","True posterior"
0.781563126252505,4.98175846224778e-19,"logsigma","True posterior"
0.789579158316633,1.68941557165211e-19,"logsigma","True posterior"
0.797595190380761,5.6816277759501e-20,"logsigma","True posterior"
